0.004255,-0.0040979,-0.0065522,-0.054401,0.044362,-0.010519,0.084048,0.066617,-0.0074779,-0.012415,0.11433,0.00083757,-0.0086178,-0.10325,-0.018127,0.035817,-0.0039611,-0.014683,-0.016992,0.02329,-0.0085373,-0.02356,0.035079,-0.026895,0.023458,-0.0074641,0.047076,5.8358e-05,-0.040367,-0.018169,-0.038081,-0.034709,-0.01739,-0.018307,0.013559,0.035047,-0.02675,0.094499,-0.011531,-0.012957,-0.015744,-0.019704,0.06575,0.074044,-0.0048378,0.010186,0.0014957,-0.0023701,0.0015524,-0.017879,0.031349,-0.002079,-0.013413,0.010078,-0.0053613,-0.0093669,0.0025175,0.010745,-0.011521,-0.018212,-0.035527,-0.017105,-0.061903,0.0092717,-0.007517,0.021843,0.0098879,-0.0066677,-0.0011565,-0.0028553,-0.016786,-0.017293,0.0038236,-0.010287,0.019246,-0.064012,-0.018447,-0.0265,-0.0063647,-0.010797,-0.0086207,0.0094432,0.033137,0.0022469,-0.010346,-0.0038435,-0.065627,-0.012197,0.048573,-0.030228,0.038586,-0.014817,-0.0071743,0.015157,0.031674,0.089237,-0.0059678,-0.04037,-0.012638,-0.0075371,0.0091543,0.050844,-0.028809,-0.015144,0.090895,-0.022001,-0.033276,-0.0099802,-0.039925,-0.0052112,0.072073,0.85132,-0.0026452,-0.01475,0.031952,-0.00030828,0.011605,-0.0054525,-0.0089416,0.0084722,0.042793,-0.031459,-0.0089497,-0.071182,-0.013233,-0.004171,-0.013482,-0.0012919,-0.024789,-0.015973,-0.01305,0.009289,-0.018128,-0.023249,0.036959,-0.024926,-0.024567,0.054343,-0.012082,-0.020372,-0.090176,0.048333,-0.033781,-0.013828,-0.010388,0.010685,-0.023576,-0.010873,-0.024182,0.032913,-0.0057316,0.0087664,0.0097849,-0.040649,-0.02534,-0.024333,-0.2743,0.063797,-0.0029361,-0.0035864,0.00063209,-0.00053839,0.058776,-0.006981,-0.0085107,-0.0023629,-0.022528,0.028112,0.073561,-0.030389,-0.0016971,-0.02135,-0.013003,-0.015263,-0.023055,0.022445,0.013498,-0.0056904,-0.017344,-0.0092308,0.048764,-0.012997,0.015111,-0.023178,-0.0006312,-0.021792,0.04295,0.0087949,0.050573,0.018676,-0.018097,0.0016148,-0.024543,-0.0039024,0.018502,-0.0074854,0.01756,0.0031833,0.014315,-0.0051368,-0.01015,-0.01512,-0.012424,-0.019086,0.0031727,0.010027,-0.009637,-0.015465,-0.0069714,0.032213,-0.0078019,-0.012885,-0.021437,0.0016145,0.0022352
-0.022376,0.017297,-0.030431,0.011362,0.015169,-0.014437,0.064336,0.072465,-0.019244,-0.010892,0.06812,-0.010923,-0.013673,-0.17996,0.00022298,0.019289,-0.012634,-0.032438,-0.015454,0.0010142,-0.011889,-0.016688,0.045967,-0.016824,0.013125,-0.032631,0.046655,0.001218,-0.023319,-0.027679,-0.019636,-0.025699,0.01691,-0.026436,-0.0050073,0.082134,-0.020786,-0.015837,0.0032467,-0.02197,-0.018667,0.00028908,0.0087763,0.060792,-0.02561,0.0059643,-0.0037635,0.0053939,0.009027,-0.0030401,0.00071286,-0.021491,-0.012765,-0.0071895,-0.014131,0.011265,0.0010373,0.0027248,-0.0062358,-0.0029928,-0.060083,-0.012492,-0.033123,0.023818,-0.025132,0.027648,-0.014427,-0.0043084,-0.0096617,-0.0022992,0.015763,-0.0087629,-0.0024294,-0.017834,0.0043239,0.059955,0.003764,0.0077136,-0.0078559,-0.017379,-0.0072626,0.026595,-0.005194,0.002758,-0.0032771,-0.041745,-0.0075205,-0.0091419,0.064466,-0.040308,0.0086012,-0.074393,-0.015343,-0.039549,0.063285,0.070435,-0.017032,0.0036762,0.0098429,2.7216e-05,-0.011233,0.016363,3.9737e-06,-0.00036284,-0.0077638,-0.012384,-0.013745,-0.0016316,0.006107,-0.015031,-0.014588,0.15958,-0.0087933,-0.012121,0.036278,-0.0065525,0.015942,-0.021643,-0.0083675,-0.023886,0.052767,-0.021125,-0.0037864,0.0028267,-0.028027,-0.0056837,-0.020537,-0.0040733,-0.026354,-0.020527,-0.012539,0.0066536,0.0019525,0.011952,0.018645,-0.025084,-0.0097629,0.050652,-0.015854,-0.0070154,-0.01696,0.026172,-0.026968,-0.0033099,-0.0079707,0.023689,-0.016826,0.014119,-0.027609,0.0034037,-0.034011,-0.024806,-0.0047962,-0.016433,-0.034745,-0.01782,0.89665,0.067237,-0.014986,0.0017147,-0.013313,-0.047827,0.023518,-0.0083081,-0.015848,0.018588,-0.013953,0.055427,0.065305,-0.014225,-0.02647,-0.0039802,-0.0040573,-0.0023766,-0.0021572,0.00011556,0.0075334,-0.024947,-0.0079482,-0.011303,0.021578,0.0017469,0.012916,-0.025317,0.0053487,-0.023921,-0.053491,0.015646,0.094953,-0.0035242,-0.0068973,-0.0092971,-0.022227,-0.0080112,0.018573,-8.6687e-05,0.013807,-0.0012901,-0.02237,-0.0053625,-0.0030431,-0.031036,-0.013551,0.022399,0.0021379,0.012528,-0.0079988,-0.002522,-0.0097147,0.025323,-0.011946,-0.018668,-0.018667,0.015945,-0.0052976
0.023037,0.012961,0.051097,0.030717,-0.091764,-0.15354,-0.10714,-0.33087,-0.054279,0.040346,0.047531,-0.024435,0.011683,0.59528,-0.04069,-0.1461,0.018631,0.020333,0.02374,-0.020505,0.039741,0.034286,-0.079221,0.028968,-0.071288,0.045812,-0.024483,0.021185,-0.011616,0.043771,0.035954,-0.013672,-0.011264,0.020683,0.053666,-0.099799,0.055795,-0.075837,0.029452,0.01503,0.02509,0.040796,-0.076208,-0.076988,0.0058285,0.043477,0.0091642,-0.0071407,-0.00055634,-0.019408,-0.024261,0.00083613,0.032328,0.0018701,-0.011474,0.028445,-0.034376,0.011851,0.018787,-0.044966,0.018345,0.0094823,-0.084767,-0.033273,-0.0062895,-0.035531,0.047028,0.021201,0.026,-0.021078,-0.0056881,0.0098047,0.027567,0.0064801,0.041421,0.029702,0.017224,0.026958,0.0024817,0.013436,0.027823,-0.061663,-0.010355,-0.066444,-0.0096173,0.094652,0.043823,0.0094044,-0.057088,0.02124,0.0012726,0.062707,0.0071001,-0.0069391,-0.055536,-0.056349,0.030796,0.0013312,0.023173,0.070554,0.01035,-0.085013,0.01294,0.055434,0.061866,-0.022172,0.012994,0.015609,0.034104,-0.053885,-0.080672,0.2763,0.033804,0.041732,-0.0079795,-0.016172,-0.014387,-0.047451,0.030257,-0.012949,-0.03838,0.029317,0.023624,-0.07782,0.013865,0.0067173,0.0072192,0.0096794,0.011616,0.037311,0.013707,-0.10527,-0.0044902,-0.062227,-0.076605,0.060072,0.063689,0.0097876,-0.0074881,-0.023105,-0.15261,-0.09414,0.039893,0.055808,0.026152,0.010767,0.011665,-0.0059687,-0.01085,0.012871,-0.022195,-0.008361,0.056339,0.050199,0.0055219,0.037755,0.19865,-0.1177,0.075006,0.048942,-0.0010752,-0.0038512,-0.055094,0.01242,0.031374,0.038041,0.031168,-0.088557,-0.028979,-0.055333,0.027308,-0.02016,-0.016455,0.037079,0.071009,-0.081894,-0.047682,0.0041236,0.021538,-0.0079407,-0.058112,-0.033945,0.045504,0.031364,0.037119,0.00037739,0.016922,-0.050577,-0.020291,0.0048882,0.01854,0.015311,0.017853,-0.026874,-0.08363,0.010416,-0.024368,-0.010464,-0.013059,0.0075114,0.0037396,-0.033359,0.025834,0.045402,0.036178,-0.022859,0.00413,0.033435,0.017323,-0.057443,-0.0074512,-0.049216,0.019179,-0.013512,0.042495
-0.033304,0.019613,-0.015557,-0.063636,0.20548,-0.039456,0.1388,-0.52306,-0.014293,0.05318,0.4106,-0.0092829,0.023546,0.1238,-0.11182,-0.0087864,-0.047415,0.033668,-0.029131,0.10215,0.029572,-0.026078,0.085844,-0.03066,0.024667,-0.032271,0.1457,-0.028663,-0.010054,-0.050848,-0.032221,-0.030347,-0.035611,-0.021415,0.0015042,0.076718,-0.025116,-0.10782,-0.015779,-0.031296,-0.018129,-0.00838,0.18151,0.11804,-0.0001546,0.0054424,-0.023959,-0.0024165,0.0050026,-0.0099619,-0.080541,0.012222,-0.026459,-0.010549,0.021122,-0.019215,-0.0052837,-0.018765,-0.0025029,-0.0055709,-0.028958,0.012793,0.089814,0.014859,0.0068815,0.032604,-0.0049455,-0.022398,-0.021434,0.013144,-0.01437,-0.015687,0.0046811,-0.039915,-0.027636,-0.017013,-0.028188,-0.01859,0.015077,0.011041,0.0066057,0.068854,-0.0057321,0.051394,-0.022613,0.017766,-0.034104,0.00045033,0.11221,-0.034665,-0.010961,-0.060196,-0.018137,-0.041304,0.055116,0.15047,-0.034678,-0.035915,0.0063906,0.0060978,0.018423,0.0048071,-0.012927,-0.026523,-0.08301,0.015787,0.0043799,0.026953,-0.0089463,0.018563,0.016462,-0.19508,-0.017264,-0.040323,0.1199,0.0038996,0.032243,-0.0023959,0.0049869,-0.010185,0.11602,0.02301,-0.016579,-0.07552,0.0027812,-0.03064,-0.041651,-0.034273,-0.035269,0.016259,-0.027561,0.018076,0.017949,0.016293,0.013588,-0.064901,-0.017321,0.09952,-0.047241,-0.014327,0.044273,0.070803,-0.02171,-0.036786,-0.028969,0.0037952,-0.0057735,-0.015012,-0.023015,0.0033398,-0.13144,-0.010492,-0.043208,-0.032003,-0.040212,-0.029219,-0.090506,0.091406,-0.021953,0.0056936,-0.072638,-0.063478,0.032769,-0.038221,-0.054748,-0.020491,0.0097627,0.051213,0.21317,0.016144,-0.048696,0.02436,0.021632,-0.0031655,0.016012,0.04483,0.037975,-0.041481,-0.00079746,0.0025673,0.021395,0.0012144,-0.0053332,-0.054598,-0.0095332,0.015933,0.065524,0.0080272,0.040128,-0.00046227,-3.6516e-05,0.015392,0.0157,-0.0039236,0.040421,-0.016834,0.04186,-0.010297,-0.032747,-0.0035187,-0.015582,-0.037058,0.00061869,-0.0087063,-0.015972,0.026596,-0.035262,-0.032812,0.010699,0.023089,0.0028132,-0.00017885,-0.0081463,0.015169,0.0033931
0.015573,0.011631,-0.13826,0.042681,0.16001,-0.28411,-0.092935,-0.19485,-0.070359,0.0086019,0.38775,0.054025,0.077209,-0.51056,0.0071987,0.032222,-0.016323,0.030809,-0.013315,-0.017049,-0.016574,0.026211,-0.10991,0.0024385,-0.071561,0.018674,-0.05545,0.031134,0.009393,0.025845,0.025934,-0.01654,0.023173,0.02953,0.017368,-0.022084,0.0048647,0.13276,0.022092,0.05487,0.019755,0.036682,-0.079684,-0.065178,0.015351,0.024389,0.01492,0.014233,0.014166,0.013841,-0.0020256,-0.0086326,0.048903,0.010536,-0.0026428,0.058586,-0.0031795,0.03087,-0.0026325,-0.022891,-0.044825,-0.014662,-0.01999,-0.033155,0.00253,-0.035682,0.035833,0.0081485,0.027348,-0.032422,0.038297,0.055132,-0.047308,0.02011,0.027026,0.060115,0.040688,-0.080445,0.009472,-0.031432,-0.015568,-0.016863,-0.051723,-0.069693,0.044733,0.011906,0.028113,0.0043467,-0.059075,0.00071379,-0.0063097,0.014597,0.013296,0.031865,-0.023277,-0.066907,0.054415,0.055736,0.021871,0.013045,0.0063443,-0.052597,0.032404,0.034975,0.086663,0.011871,-0.0054877,-0.015311,0.032494,-0.022638,-0.21505,-0.0095528,0.048481,0.0095526,-0.055548,-0.0096106,-0.045404,-0.034543,-0.0097642,-0.038262,-0.033052,0.044053,0.014199,-0.099039,-0.043558,-0.0076294,0.022025,0.034885,0.068108,0.073753,0.044718,-0.10169,0.022937,-0.095928,-0.076284,0.024305,0.021378,-0.10615,0.052346,-0.00016837,-0.05893,-0.10361,0.047572,0.039346,-0.0045682,0.044783,0.016097,0.020878,0.036334,-0.050118,0.078744,0.073546,0.059989,0.023835,0.023952,0.055413,-0.028619,-0.0049779,0.030142,-0.0076467,0.040871,0.063483,-0.16747,0.041052,0.0099501,0.027025,0.01693,-0.00071084,-0.12181,0.020672,0.0033533,-0.033154,-0.0046891,0.026648,0.0037321,-0.035461,-0.018571,0.050972,0.033903,-0.023021,-0.022871,-0.01606,-0.0099802,0.04016,0.022621,-0.014017,0.037229,-0.027911,0.00036146,0.030714,0.027967,0.01815,-0.039617,0.0062454,-0.056464,0.017938,0.026065,0.013078,0.025537,-0.012058,-0.012542,0.01773,0.02407,0.033716,0.036627,-0.021635,0.053025,0.0072581,0.036536,0.00036124,0.011448,0.019495,0.015043,-0.039904,-0.036046
0.010971,0.022094,-0.063953,-0.042395,0.010996,0.036181,-0.033958,-0.62861,0.10729,-0.025387,-0.32205,0.011533,0.0085888,-0.14387,0.039701,0.12468,0.030264,-0.0026549,-0.01895,-0.033822,0.0083258,0.0023348,0.052832,-0.01176,0.071196,-0.023969,-0.083684,-0.0067244,0.077053,0.0062189,-0.010413,-0.0029047,-0.043378,0.040195,-0.051687,-0.041876,0.00831,0.033164,0.0046017,0.0091119,-0.016957,-0.024733,-0.099288,-0.019852,0.07413,-0.047519,-0.028962,0.048646,0.023289,0.040827,0.039167,0.057015,-0.0033215,0.0017879,0.070791,0.0062334,0.047208,-0.054871,-0.019928,0.052233,-0.014845,0.0082002,-0.061218,-0.020739,-0.0083235,0.014487,0.0084408,-0.014839,-0.045864,-0.012506,0.0092051,0.0098951,-0.041318,-0.03855,-0.03687,-0.034725,-0.014099,-0.012481,-0.0013853,0.033361,0.0058556,-0.014881,-0.039247,0.053311,0.01543,-0.084863,-0.014047,0.035621,-0.025134,0.034338,-0.010555,0.083933,0.011762,0.047354,0.0007156,-0.11428,-0.033451,0.0074912,-0.074436,-0.072504,0.006391,0.055237,-0.0435,-0.050068,0.00095601,-0.0049315,0.046234,-0.031132,-0.053588,0.065673,0.093771,0.13959,-0.005658,-0.024879,-0.097748,0.008781,0.060808,0.094284,-0.012791,0.0079995,-0.031366,-0.049905,0.018457,0.13389,0.041911,-0.023082,0.027119,0.015573,0.023494,-0.016363,0.004738,0.038732,-0.024257,0.098424,0.075542,-0.0077057,-0.037822,-0.038548,0.016568,0.057616,0.078656,-0.01157,-0.044343,-0.0073334,-0.011638,-0.012711,0.0079787,-0.0064075,0.052546,-0.031638,0.14014,0.023861,-0.041887,0.0014923,0.037988,-0.034662,0.069138,-0.05542,-0.06976,-0.052689,0.046545,0.049731,0.049362,-0.0087169,0.018056,-0.062904,0.014618,-0.02617,-0.074959,-0.029422,0.0089345,0.02649,0.0016924,0.0014562,-0.04189,0.084166,0.017292,0.05527,-0.006884,0.016548,0.052552,0.044179,-0.013751,0.0068593,-0.028684,0.014136,-0.21633,0.037443,0.075232,-0.053705,-0.004724,0.034073,0.011893,-0.0025004,0.097607,-0.01216,-0.087046,0.046775,0.012249,0.0086369,0.039847,0.03232,-0.022438,-0.048888,-0.0079338,0.00065229,0.020057,-0.032489,-0.0252,-0.062284,0.017725,0.018401,-0.019715,0.028874,0.018436
0.10492,0.016244,0.090162,0.0098545,0.05668,0.073558,-0.053439,0.13922,-0.042958,0.069373,0.14792,0.10113,0.2601,0.094785,-0.10587,-0.024486,-0.02505,0.046516,-0.043085,0.059851,0.05042,0.015979,-0.007701,-0.055465,-0.019352,0.059176,0.038183,-0.04855,0.0024685,0.050892,-0.023601,0.018017,-0.071394,0.059694,0.013542,-0.040534,0.0067461,-0.028757,-0.012986,0.0086927,-0.089625,-0.09783,0.14598,0.049808,0.13139,0.012148,-0.076049,0.078738,0.040492,0.010304,0.067317,0.075283,0.025056,-0.011783,0.065809,0.023079,0.0068038,-0.064942,-0.050704,0.0074077,0.022151,-0.021103,-0.16835,-0.077389,0.090322,0.052917,0.036102,-0.02602,-0.0040909,-0.01677,0.06891,0.01785,0.046198,0.095272,-0.088404,0.029715,-0.068721,0.040782,-0.027183,-0.00095085,0.00010929,0.10917,-0.029547,-0.078171,-0.046629,-0.12055,-0.026411,0.1482,0.025856,0.08616,-0.051748,0.18699,0.071015,-0.018566,0.058961,0.018982,0.035684,0.0072447,-0.11202,-0.083868,0.052471,-0.04884,-0.071387,-0.054939,-0.011837,0.015162,0.073518,0.036603,-0.07997,-0.040684,-0.057829,0.010485,-0.069633,-0.08601,0.068972,-0.024151,-0.042088,0.0062433,-0.027839,0.078719,-0.023095,0.036562,0.050893,0.28764,-0.023264,-0.068431,0.043874,-0.00728,0.04133,0.013525,0.022296,-0.010457,-0.019475,-0.044463,-0.10125,-0.053367,-0.025425,-0.055782,0.040362,-0.038667,-0.1101,-0.056361,-0.029119,-0.057413,-0.075067,-0.01301,0.046305,-0.098049,0.062478,-0.034332,0.21154,-0.003337,0.0092601,-0.060376,0.0919,-0.086606,0.047422,0.045317,-0.098209,-0.010038,0.042404,0.18424,-0.081657,-0.09326,-0.022747,-0.070914,0.069561,0.059492,0.12764,0.06927,0.076689,0.029874,0.028121,-0.040391,-0.0013445,-0.062363,-0.011835,0.10489,-0.027071,0.0033074,-0.083314,-0.030211,0.0035617,-0.031777,-0.018227,-0.036897,-0.09646,-0.036388,-0.052573,0.021835,-0.026715,-0.0087893,0.0022224,0.049762,-0.057675,-0.051619,-0.062052,-0.030679,-0.031045,0.00305,-0.020521,0.069172,-0.023523,-0.0029075,-0.080715,0.039886,-0.048137,-0.077676,-0.02144,-0.0041685,0.030871,0.035286,-0.0066899,-0.0059189,-0.043695
0.010161,0.11945,0.048719,-0.0090325,0.10196,-0.11943,0.076589,0.19763,0.1263,0.1178,0.36724,-0.075449,-0.013908,0.22698,-0.039014,0.0228,0.013188,-0.03659,0.013354,-0.090594,0.067596,-0.00034954,0.0096519,0.006636,0.098033,-0.060803,-0.16519,0.0077477,-0.0070295,0.020102,0.0072352,-0.051089,0.0088433,-0.019675,-0.038725,0.059227,-3.1264e-05,-0.047851,0.0063675,0.0061114,0.060207,0.010482,0.035403,-0.032629,-0.023916,-0.092347,0.053216,-0.014096,-0.0099978,-0.0042017,-0.080331,-0.031538,-0.032175,-0.033495,-0.036447,0.014731,-0.00036111,-0.038222,-0.00039704,0.05114,-0.10203,-0.0081586,-0.048612,0.022657,-0.021092,-0.02707,-0.035533,-0.00040294,-0.028543,-0.044624,0.013087,0.015643,-0.069475,-0.084575,-0.024689,-0.1047,0.0069663,-0.17347,-0.019883,-0.016503,-0.0062983,-0.054961,-0.11312,0.17045,0.08977,-0.023696,-0.02671,-0.036541,0.0033935,-0.0022758,0.065125,0.1436,0.0033424,0.067241,-0.12022,-0.072358,0.0021416,-0.0021527,0.017846,0.0062294,0.052459,0.14697,0.018558,0.0037279,0.02625,-0.072395,-0.071186,-0.094331,-0.027999,0.06461,0.11266,-0.027307,0.053343,0.0033835,-0.071323,-0.0021456,0.085231,0.057011,-0.030043,0.070356,-0.058063,-0.09046,-0.041575,0.10029,0.034925,-0.011306,-0.017825,0.027916,0.039255,0.11111,-0.039584,0.061616,-0.081127,0.097013,0.1145,-0.055619,-0.022288,-0.054506,-0.023806,0.040578,0.021448,-0.069025,-0.040716,0.035364,0.0065593,-0.044631,-0.048532,0.00743,-0.063577,-0.14495,0.1244,-0.0025571,-0.0068877,0.037704,-0.015883,0.056544,0.039887,-0.013664,-0.0038701,-0.082174,0.045632,0.067409,0.095299,0.044765,0.0037905,-0.0037487,-0.047027,-0.12482,-0.17868,0.10625,0.012113,-0.044764,0.0067905,-0.010966,-0.0019913,0.089295,0.013101,0.074755,0.0024139,0.012717,0.048856,-0.0092926,-0.13052,-0.012187,-0.0084805,-0.0080698,-0.071977,0.051605,0.15522,-0.059829,-0.018955,0.032891,-0.0047735,-0.027627,0.053347,0.015976,-0.00080153,0.0022372,0.016211,0.0027604,0.01762,-0.0041881,-0.016018,-0.021991,0.035552,0.0042171,0.060215,-0.04152,-0.020778,-0.078937,-0.018391,-0.0097085,0.0021196,-0.026452,-0.055624
